ID,country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,Target,total_age_in_months,stability_index,profit_ratio,country_x_cashflow,country_x_insurance,log_turnover,log_expenses,log_income,income_stability,maturity
ID_4QRCBB,malawi,0.8483727341268156,no,no,no,no,no,2.385976260470203,0,have now,no,yes,male,no,no,never had,yes,no,yes,no,no,yes,no,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,28.631715125642437,-0.02546707909568894,-0.07601978067924207,malawi_no,malawi_no,-0.14404443764137834,-0.07077559253986658,-0.023706141481305516,-0.025511750757927203,33.45000182806983
ID_VU4BHZ,zimbabwe,-1.7805737410288462,yes,yes,no,no,yes,-0.5223214503403844,0,have now,yes,no,female,"yes, sometimes",yes,never had,no,no,yes,no,yes,yes,yes,yes,never had,never had,never had,no,4.0,0,0,yes,never had,never had,Low,-2.2678574040846122,-0.11615038260041843,-0.09180108794573326,zimbabwe_yes,zimbabwe_no,-0.163167492714407,-0.07533878587957817,-0.10725193016306724,-0.11599051471526246,-2.710049363929216
ID_109ZDO,eswatini,0.022132413363607568,yes,no,yes,no,yes,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, always",no,no,no,yes,yes,yes,yes,never had,never had,have now,no,3.0,0,0,yes,used to have but don't have now,never had,Medium,-1.6815131981879272,-0.11531843610257461,-0.09185697897050743,eswatini_yes,eswatini_no,-0.1631269324617616,-0.07524703535531178,-0.10649747825284919,-0.11516316500133418,-2.0092810527817537
ID_ZGUS8P,malawi,-0.5036568816675248,yes,yes,no,yes,yes,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",no,used to have but don't have now,yes,don?t know / doesn?t apply,no,no,no,yes,no,yes,never had,never had,used to have but don't have now,no,0.0,0,0,yes,never had,never had,Low,-4.681513198187927,-0.10169273870996959,-0.08858037489017116,malawi_yes,malawi_no,-0.15605410372329884,-0.07117966471078374,-0.09436519563225149,-0.10159682346195406,-5.54717218110984
ID_33ZSMV,eswatini,-0.4285441252345059,no,no,no,yes,yes,-0.5223214503403844,0,have now,yes,yes,male,"yes, sometimes",no,never had,no,don't know,no,no,no,no,yes,yes,never had,never had,never had,no,3.0,0,0,yes,never had,never had,Low,-3.2678574040846122,-0.11419532617010025,-0.08997675036231373,eswatini_yes,eswatini_no,-0.15605410372329884,-0.06989773765256439,-0.10606163834143317,-0.11403223348124092,-3.8721171801434924
ID_1ZRIYD,lesotho,-0.5787696381005437,no,no,no,no,yes,0.1386553021165674,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,yes,yes,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Low,1.6638636253988088,-0.11626845034830517,-0.09202421444077037,lesotho_yes,lesotho_no,-0.1640602347449349,-0.07602718327176003,-0.10728246910373733,-0.1161099841482581,1.9904109058517208
ID_TOOHUA,malawi,-0.4285441252345059,no,yes,no,no,yes,-0.5223214503403844,0,never had,no,no,female,"yes, sometimes",no,never had,no,don?t know / doesn?t apply,yes,no,no,yes,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-6.267857404084612,-0.10798952492448755,-0.07193803144661588,malawi_no,malawi_no,-0.1384889072099926,-0.06902065271860747,-0.10041293802019248,-0.10785732069504463,-7.275422750258652
ID_T1M3UH,zimbabwe,-0.4285441252345059,yes,no,no,no,yes,-0.5223214503403844,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,don't know,do not know / n‎/a,no,no,yes,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,-6.267857404084612,-0.11619995409123024,-0.09194648121442375,zimbabwe_yes,zimbabwe_no,-0.1637030422884345,-0.07574117604364579,-0.10725193016306724,-0.11604101295345809,-7.494774847962993
ID_YWPAJO,malawi,-0.5787696381005437,yes,no,no,yes,yes,-0.5223214503403844,0,never had,no,yes,female,no,no,never had,no,yes,yes,no,no,yes,no,no,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,-6.267857404084612,-0.10679179701744371,0.009694687574471934,malawi_no,malawi_no,-0.06525806953815236,-0.07500005654662324,-0.09868127623970956,-0.10668246732134361,-6.705441576786568
ID_HZ3ZSG,eswatini,0.3976961955287021,no,yes,no,no,yes,0.40304600309934807,0,never had,yes,yes,male,"yes, always",no,never had,no,don't know,no,no,no,no,yes,yes,never had,never had,never had,no,2.0,0,0,yes,never had,have now,Low,6.836552037192177,-0.11529903014554536,-0.09195654157088755,eswatini_yes,eswatini_no,-0.16305933569632527,-0.07508825626179425,-0.10649747825284919,-0.11514339500374327,8.16850265350664
ID_D23WRQ,zimbabwe,-0.6538823945335627,yes,yes,no,yes,no,-0.786712151323165,0,have now,yes,yes,male,"yes, always",yes,have now,no,yes,yes,no,yes,yes,yes,yes,never had,never had,never had,no,1.0,0,0,yes,never had,never had,High,-8.440545815877979,-0.116259309542148,-0.09177015960267276,zimbabwe_yes,zimbabwe_no,-0.16332975017833173,-0.07552937156324593,-0.10733046075201395,-0.11609937346901526,-10.088258567430879
ID_0T8DHD,lesotho,-1.3298972024307327,yes,no,no,yes,no,1.7249995080132514,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,yes,yes,used to have but don't have now,used to have but don't have now,have now,no,0.0,0,0,no,have now,used to have but don't have now,Medium,20.699994096159017,-0.11563773500094661,-0.09201076594965668,lesotho_yes,lesotho_no,-0.16393845025506168,-0.07591771405269027,-0.1067154694629217,-0.11548264812102081,24.75893563395431
ID_S48IW5,lesotho,1.8248385677560615,yes,no,no,yes,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,no,yes,never had,never had,never had,no,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Low,-7.8542016099812955,-0.11622051737352224,-0.0920428488766442,lesotho_yes,lesotho_no,-0.16407376727048856,-0.07602365181957485,-0.1072388423311298,-0.11606232404359039,-9.395807072994149
ID_XAXUJB,malawi,-1.254784445997714,yes,yes,no,yes,yes,-0.5223214503403844,0,have now,yes,yes,male,no,no,never had,no,yes,no,no,no,don't know,no,no,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,-6.267857404084612,-0.06772647033393679,-0.004445654406296142,malawi_yes,malawi_no,-0.04920529395389013,-0.04476949227871173,-0.06466324050896462,-0.06769386026334043,-6.592230020031943
ID_W74YRT,malawi,-1.179671689564695,yes,no,yes,no,yes,-0.25793074935760363,0,never had,no,yes,male,"yes, sometimes",yes,never had,yes,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,don't know,no,no,never had,never had,have now,yes,0.0,0,0,no,never had,never had,Low,-3.0951689922912435,0.021820129014103233,0.2678985380297189,malawi_no,malawi_no,0.24631617979676737,-0.06551998558041466,0.02045035429637602,0.02188420723912211,-2.4834540724617424
ID_AL23IQ,malawi,-0.27831861236846805,yes,no,no,no,yes,-0.25793074935760363,0,never had,no,yes,female,"yes, sometimes",yes,never had,no,yes,yes,no,no,yes,no,no,never had,never had,never had,yes,0.0,0,0,yes,used to have but don't have now,never had,Low,-3.0951689922912435,-0.07866295993281017,-0.07564177909892843,malawi_no,malawi_no,-0.14404443764137834,-0.0711269503846769,-0.07305987579966615,-0.07865431754094131,-3.616039346438003
ID_AHA7W3,zimbabwe,1.5243875420239859,yes,yes,yes,yes,yes,-0.25793074935760363,3,have now,yes,yes,male,no,no,never had,"yes, always",yes,yes,no,no,yes,yes,yes,never had,never had,never had,yes,6.0,0,3,yes,never had,never had,Medium,2.9048310077087565,-0.11626761797537444,-0.09183172316043729,zimbabwe_yes,zimbabwe_no,-0.16349203397401366,-0.07563526819580364,-0.10732609777972317,-0.11610795402183036,3.4725682547995214
ID_9VQIET,lesotho,-1.4050099588637517,yes,no,no,no,no,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,never had,no,0.0,0,0,no,used to have but don't have now,never had,Medium,-4.681513198187927,-0.11538748805588338,-0.09205256335617021,lesotho_yes,lesotho_no,-0.16387079861323936,-0.07581178750742737,-0.10649747825284919,-0.11523353881091085,-5.599030856024896
ID_SJBW9Y,zimbabwe,0.022132413363607568,no,no,no,no,yes,-0.12573539886621327,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",yes,yes,no,yes,yes,yes,yes,never had,never had,never had,yes,2.0,3,3,yes,never had,never had,Medium,0.4911752136054408,-0.11619640017858689,-0.09174312986249153,zimbabwe_yes,zimbabwe_no,-0.1634108887841689,-0.07563526819580364,-0.10726065547952165,-0.11603715696743194,0.5871164314959901
ID_VN5X48,eswatini,0.8483727341268156,yes,no,no,no,yes,1.7249995080132514,0,have now,yes,yes,female,"yes, sometimes",no,have now,"yes, sometimes",yes,no,no,no,yes,yes,yes,never had,never had,have now,no,1.0,0,3,yes,never had,never had,High,21.699994096159017,-0.11451496088592844,-0.08581695462369282,eswatini_yes,eswatini_no,-0.15798910610339315,-0.0756564488680733,-0.10571310312928832,-0.11436559815864442,25.771631048307583
ID_8GIYRN,malawi,0.17235792622964538,yes,no,no,no,yes,1.7249995080132514,0,have now,yes,yes,male,no,no,never had,no,no,yes,no,no,don't know,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,20.699994096159017,-0.024299861839306998,-0.0635665677513168,malawi_yes,malawi_no,-0.08606879008941051,-0.024440843300025678,-0.023706141481305516,-0.02430005532570298,22.649400602244572
ID_YJL599,zimbabwe,-0.27831861236846805,no,no,no,no,yes,-0.6545168008317747,0,have now,yes,no,female,no,no,never had,no,no,no,no,no,yes,yes,yes,never had,never had,never had,no,6.0,0,0,yes,never had,never had,Low,-1.8542016099812955,-0.11624102539277333,-0.09182391898820384,zimbabwe_yes,zimbabwe_no,-0.16365434411000057,-0.07580472613667594,-0.10728246910373733,-0.11608203605637886,-2.2170278483818295
ID_1OOA35,eswatini,0.3976961955287021,yes,no,no,no,no,0.40304600309934807,0,never had,yes,yes,male,no,no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,9.0,0,0,yes,never had,never had,Low,13.836552037192178,-0.1129893182101249,-0.08965024399655516,eswatini_yes,eswatini_no,-0.14963100449519873,-0.06377423681358856,-0.105625988303694,-0.1128210656628372,16.271232971021526
ID_K89JSN,lesotho,-1.254784445997714,no,no,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,no,yes,never had,never had,never had,yes,0.0,0,0,no,used to have but don't have now,used to have but don't have now,Low,-7.8542016099812955,-0.11564422843102815,-0.09195292642242665,lesotho_yes,lesotho_no,-0.16393845025506168,-0.07597068153328125,-0.1067154694629217,-0.11548926785136994,-9.39428635652174
ID_FYGG7K,zimbabwe,-0.052980343069411344,yes,no,no,no,yes,0.9318274050649095,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, sometimes",don't know,yes,no,no,yes,yes,yes,never had,never had,never had,no,9.0,0,0,yes,never had,never had,Low,20.181928860778914,-0.1163227112939149,-0.09173140203300544,zimbabwe_yes,zimbabwe_no,-0.16365434411000057,-0.07588946587682643,-0.10734791283153486,-0.11616349870244698,24.13108589570213
ID_92WMSJ,lesotho,-0.20320585593544915,yes,yes,no,yes,yes,0.7996320545735192,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,never had,no,0.0,0,0,no,used to have but don't have now,used to have but don't have now,Low,9.59558465488223,-0.11565072259121718,-0.09196896288724282,lesotho_yes,lesotho_no,-0.16400610647393832,-0.07602365181957485,-0.1067154694629217,-0.11549588869138816,11.478055915468351
ID_GGUJ6E,zimbabwe,-0.7289951509665815,no,no,no,no,no,-0.39012609984899393,0,have now,yes,yes,male,no,yes,never had,no,no,yes,no,yes,yes,yes,yes,never had,never had,never had,no,0.0,0,3,yes,never had,never had,Medium,-4.681513198187927,-0.11617410968154795,-0.09175249654894575,zimbabwe_yes,zimbabwe_no,-0.16381668059484447,-0.0760324804734213,-0.10719521746173456,-0.11601621831540042,-5.5986684851812925
ID_LOF683,lesotho,1.5243875420239859,yes,yes,no,no,yes,-0.5223214503403844,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,no,yes,don't know,used to have but don't have now,have now,no,0.0,0,0,no,never had,used to have but don't have now,Low,-6.267857404084612,-0.11517836163199947,-0.09208254625351336,lesotho_yes,lesotho_no,-0.16412830520464308,-0.0760418389315998,-0.10627953455258782,-0.11502634971013584,-7.4985879329472285
ID_B24HY0,lesotho,2.350627862787194,yes,yes,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,no,yes,never had,never had,never had,no,0.0,0,0,no,used to have but don't have now,used to have but don't have now,Medium,-7.8542016099812955,-0.11593774992880725,-0.09194968174038747,lesotho_yes,lesotho_no,-0.16400610647393832,-0.07604130920521356,-0.10697712165713126,-0.11578128191543917,-9.395046627498417
ID_YBO0A7,zimbabwe,-1.4801227152967706,yes,no,no,no,yes,-0.786712151323165,0,have now,yes,yes,male,no,yes,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,yes,6.0,3,0,yes,never had,never had,Medium,-3.4405458158779787,-0.1163227112939149,-0.09173140203300544,zimbabwe_yes,zimbabwe_no,-0.16365434411000057,-0.07588946587682643,-0.10734791283153486,-0.11616349870244698,-4.113784523955843
ID_UG8XJK,eswatini,0.24747068266266428,yes,yes,no,yes,yes,1.0640227555562998,0,have now,yes,yes,male,"yes, sometimes",no,never had,"yes, always",yes,yes,no,yes,yes,yes,yes,have now,never had,never had,no,4.0,0,3,yes,never had,never had,High,16.768273066675597,-0.11414651932710154,-0.09137251502670429,eswatini_yes,eswatini_no,-0.16278899431854288,-0.07535290209205366,-0.10540823443576827,-0.11399834020380199,20.028729857686088
ID_8VW0Q8,zimbabwe,0.3225834390956832,yes,no,no,yes,yes,-0.25793074935760363,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, sometimes",yes,yes,no,no,yes,yes,yes,never had,never had,never had,no,1.0,3,3,yes,never had,never had,Medium,-2.0951689922912435,-0.1162514714674818,-0.09205047947834835,zimbabwe_yes,zimbabwe_no,-0.1639465687596462,-0.07588946587682643,-0.10728246910373733,-0.11609268062887138,-2.5060228377783087
ID_QD6VAS,eswatini,-0.12809309950243025,no,yes,no,yes,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,used to have but don't have now,no,yes,yes,no,yes,yes,yes,yes,have now,never had,never had,no,5.0,0,3,yes,never had,used to have but don't have now,High,-2.8542016099812955,-0.11598306342369771,-0.09206501662325227,eswatini_yes,eswatini_no,-0.16409406640219262,-0.07602365181957485,-0.10702073701295549,-0.1158262732847113,-3.414500956700449
ID_2LTUBR,malawi,-1.4801227152967706,no,no,no,yes,yes,-0.5223214503403844,0,have now,no,no,female,"yes, always",yes,never had,yes,don?t know / doesn?t apply,no,no,no,yes,no,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-6.267857404084612,-0.09255002852009564,-0.013627187624803631,malawi_no,malawi_no,-0.08606879008941051,-0.07253361759008632,-0.08578852124397753,-0.09249771514204755,-6.85812820058722
ID_W4YCZ0,eswatini,-1.104558933131676,yes,yes,no,no,no,-0.6545168008317747,0,never had,yes,yes,female,"yes, sometimes",no,never had,"yes, always",no,no,no,no,yes,yes,yes,never had,never had,never had,no,11.0,0,0,yes,never had,never had,Low,3.1457983900187045,-0.1151589005787993,-0.09212321206208586,eswatini_yes,eswatini_no,-0.16400610647393832,-0.07588240395753987,-0.10627953455258782,-0.11500650459176477,3.7629442205018164
ID_QMN7D9,lesotho,2.350627862787194,yes,yes,no,yes,yes,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,never had,no,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Medium,-4.681513198187927,-0.11555968181036214,-0.09205247544805649,lesotho_yes,lesotho_no,-0.1641143659459598,-0.07605543533821192,-0.10662826727638972,-0.1154054814050681,-5.600662348367703
ID_LBL9SA,malawi,0.7732599776937966,no,no,no,no,yes,0.006459951625177069,0,have now,no,yes,male,"yes, sometimes",yes,used to have but don't have now,yes,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,no,no,never had,never had,never had,no,0.0,0,0,no,used to have but don't have now,used to have but don't have now,Low,0.07751941950212483,-0.0505135745423121,-0.11914568866166156,malawi_no,malawi_no,-0.16076376019896818,-0.04819814393576866,-0.04807856565052204,-0.05051320854671407,0.09236900866018766
ID_JWOJWF,malawi,-1.104558933131676,no,no,no,no,yes,-0.39012609984899393,0,have now,no,no,male,"yes, sometimes",yes,never had,yes,yes,yes,no,no,yes,no,no,never had,never had,never had,no,8.0,0,0,no,never had,never had,Low,3.318486801812073,0.1775287363870836,0.4745955738135338,malawi_no,malawi_no,0.6324725516232916,-0.011114425730127053,0.17572922150038237,0.17770430277550472,2.032797916578903
ID_RR49HQ,eswatini,-0.6538823945335627,yes,yes,no,no,yes,-0.39012609984899393,0,never had,yes,yes,male,no,no,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,10.0,0,0,yes,never had,never had,Low,5.318486801812073,-0.11105171822013184,-0.09200785447551182,eswatini_yes,eswatini_no,-0.16319453379682952,-0.07517646375684117,-0.10258174063897989,-0.11092033952302943,6.355702748864192
ID_OQNRSH,malawi,-0.5787696381005437,yes,yes,no,no,yes,-0.39012609984899393,0,have now,no,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,used to have but don't have now,no,0.0,0,0,yes,never had,never had,Medium,-4.681513198187927,0.07362929919257731,-0.04145615438339793,malawi_no,malawi_no,0.5161303973965967,0.556750279701616,0.12516097596374234,0.0803988780960631,-3.087803797237181
ID_PURQ5W,zimbabwe,-1.4801227152967706,yes,no,no,no,yes,-0.5223214503403844,0,have now,yes,yes,male,no,no,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-6.267857404084612,-0.11623011962528199,-0.09176927343114469,zimbabwe_yes,zimbabwe_no,-0.16370845334354198,-0.07590888641201421,-0.10726065547952165,-0.11607151492135738,-7.49482334138599
ID_008AJH,zimbabwe,-1.5552354717297896,yes,no,no,no,yes,-0.5223214503403844,0,have now,yes,yes,male,"yes, sometimes",yes,never had,"yes, always",no,yes,no,yes,yes,yes,yes,never had,never had,never had,yes,10.0,0,0,yes,never had,never had,Low,3.7321425959153878,-0.11627948497019938,-0.09064690855037885,zimbabwe_yes,zimbabwe_no,-0.1621945004196053,-0.07542348614359763,-0.10736100209105584,-0.11611911018943562,4.454664713689023
ID_GTT0IA,eswatini,1.1488237598588913,no,yes,no,yes,yes,1.989390208996032,0,never had,yes,yes,female,no,no,never had,"yes, always",yes,no,no,no,yes,yes,yes,never had,never had,never had,no,2.0,0,3,yes,never had,never had,Medium,25.872682507952383,-0.11535295173389795,-0.0919178147609557,eswatini_yes,eswatini_no,-0.1634649848457764,-0.07552937156324593,-0.10649747825284919,-0.11519833619044503,30.928391566708655
ID_9E82N3,malawi,0.3225834390956832,yes,yes,yes,yes,yes,1.19621810604769,0,have now,no,no,male,"yes, sometimes",yes,never had,yes,don?t know / doesn?t apply,yes,no,no,don't know,yes,no,never had,never had,have now,no,0.0,0,0,no,never had,never had,Low,14.35461727257228,1.4004789571313299,-0.09510968784057826,malawi_no,malawi_no,-0.09866491637851109,-0.007810386582973947,1.3945993382560262,1.4055774414460271,15.925949775411636
